Customer_ID,Customer_Name,Age,Gender,City,State,Customer_Since,Customer_Segment,KYC_Status,Home_Device_ID_1,Home_Device_ID_2,Baseline_Avg_Amount
CUST07921,Sahil Iyer,25,Female,Visakhapatnam,Andhra Pradesh,2018-04-03,Mass Market,Verified,DEV07921A,DEV07921B,617.07
CUST07922,Pooja Kulkarni,30,Female,Chennai,Tamil Nadu,2021-07-25,Student,Verified,DEV07922A,DEV07922B,691.93
CUST07923,Arjun Pawar,56,Female,Ranchi,Jharkhand,2021-03-30,Mass Market,Verified,DEV07923A,DEV07923B,2081.36
CUST07924,Sahil Singh,46,Male,Lucknow,Uttar Pradesh,2022-06-09,Mass Market,Verified,DEV07924A,DEV07924B,2352.26
CUST07925,Vivek Chavan,43,Female,Surat,Gujarat,2020-01-22,Mass Market,Verified,DEV07925A,DEV07925B,1990.13
CUST07926,Priya More,20,Male,Pune,Maharashtra,2022-01-16,Affluent,Verified,DEV07926A,DEV07926B,4179.01
CUST07927,Sahil Singh,38,Female,Thiruvananthapuram,Kerala,2021-11-07,Business,Verified,DEV07927A,DEV07927B,47080.76
CUST07928,Sneha Shah,31,Male,Kolkata,West Bengal,2022-05-23,Affluent,Verified,DEV07928A,DEV07928B,6305.73
CUST07929,Vivaan Verma,19,Female,Hyderabad,Telangana,2020-01-30,Student,Verified,DEV07929A,DEV07929B,690.68
CUST07930,Vivek Patil,47,Female,Patna,Bihar,2021-11-25,Mass Market,Verified,DEV07930A,DEV07930B,1349.55
CUST07931,Isha Chavan,29,Male,Nashik,Maharashtra,2018-09-18,Student,Verified,DEV07931A,DEV07931B,584.61
CUST07932,Ananya Kadam,40,Male,Bengaluru,Karnataka,2025-10-22,Mass Market,Verified,DEV07932A,DEV07932B,1286.27
CUST07933,Vivek Gupta,50,Female,Kochi,Kerala,2025-05-16,Mass Market,Verified,DEV07933A,DEV07933B,2165.66
CUST07934,Riya Jadhav,51,Female,Indore,Madhya Pradesh,2023-05-06,Mass Market,Verified,DEV07934A,DEV07934B,2481.47
CUST07935,Vivaan More,43,Male,Pune,Maharashtra,2022-02-01,Affluent,Verified,DEV07935A,DEV07935B,2012.08
CUST07936,Arjun Shah,59,Male,Aurangabad,Maharashtra,2022-05-03,Mass Market,Verified,DEV07936A,DEV07936B,717.48
CUST07937,Sahil Sharma,33,Female,Nagpur,Maharashtra,2022-02-15,Premium,Verified,DEV07937A,DEV07937B,13516.98
CUST07938,Isha Chavan,55,Male,Kolkata,West Bengal,2025-05-18,Student,Verified,DEV07938A,DEV07938B,383.45
CUST07939,Pooja Joshi,44,Female,Navi Mumbai,Maharashtra,2019-11-25,Mass Market,Verified,DEV07939A,DEV07939B,697.57
CUST07940,Nikhil Iyer,28,Female,Thiruvananthapuram,Kerala,2018-04-15,Affluent,Verified,DEV07940A,DEV07940B,5642.05
CUST07941,Aditya Singh,24,Male,Kolkata,West Bengal,2021-06-16,Business,Verified,DEV07941A,DEV07941B,35538.97
CUST07942,Neha Patil,36,Female,Bhubaneswar,Odisha,2021-11-20,Mass Market,Verified,DEV07942A,DEV07942B,1244.09
CUST07943,Aditi Sharma,20,Female,Visakhapatnam,Andhra Pradesh,2021-02-12,Mass Market,Verified,DEV07943A,DEV07943B,871.06
CUST07944,Vivaan Yadav,47,Female,Bengaluru,Karnataka,2019-05-08,Premium,Verified,DEV07944A,DEV07944B,11923.16
CUST07945,Ananya Yadav,48,Female,Jaipur,Rajasthan,2019-04-07,Affluent,Verified,DEV07945A,DEV07945B,1536.11
CUST07946,Neha Verma,53,Male,Coimbatore,Tamil Nadu,2021-03-20,Affluent,Verified,DEV07946A,DEV07946B,5321.06
CUST07947,Pooja Joshi,43,Female,Noida,Uttar Pradesh,2023-12-11,Affluent,Verified,DEV07947A,DEV07947B,6654.04
CUST07948,Arjun Yadav,23,Male,Surat,Gujarat,2018-04-26,Premium,Verified,DEV07948A,DEV07948B,10047.77
CUST07949,Meera Jadhav,45,Female,Thiruvananthapuram,Kerala,2025-08-14,Mass Market,Verified,DEV07949A,DEV07949B,1471.34
CUST07950,Sahil Patil,40,Male,Vadodara,Gujarat,2019-02-07,Mass Market,Pending,DEV07950A,DEV07950B,2079.53
CUST07951,Kunal Joshi,48,Female,Chandigarh,Chandigarh,2019-05-16,Affluent,Verified,DEV07951A,DEV07951B,7415.14
CUST07952,Priya Das,51,Female,Visakhapatnam,Andhra Pradesh,2024-04-24,Affluent,Verified,DEV07952A,DEV07952B,2905.21
CUST07953,Meera Kulkarni,29,Male,Patna,Bihar,2018-05-14,Business,Verified,DEV07953A,DEV07953B,29023.16
CUST07954,Riya Nair,42,Male,Patna,Bihar,2019-08-31,Student,Verified,DEV07954A,DEV07954B,371.27
CUST07955,Vivek Verma,26,Female,Coimbatore,Tamil Nadu,2024-08-09,Mass Market,Verified,DEV07955A,DEV07955B,2024.98
CUST07956,Vivek Mishra,39,Female,Patna,Bihar,2019-04-28,Mass Market,Verified,DEV07956A,DEV07956B,562.28
CUST07957,Neha Singh,55,Male,Noida,Uttar Pradesh,2022-01-21,Student,Verified,DEV07957A,DEV07957B,212.0
CUST07958,Sneha Pawar,43,Male,Ahmedabad,Gujarat,2025-06-06,Business,Verified,DEV07958A,DEV07958B,16960.56
CUST07959,Sahil Das,40,Female,Mysuru,Karnataka,2020-01-16,Mass Market,Verified,DEV07959A,DEV07959B,667.11
CUST07960,Aditi Verma,58,Male,Kolkata,West Bengal,2021-11-21,Affluent,Verified,DEV07960A,DEV07960B,1953.35
CUST07961,Vivek Verma,35,Male,Kolkata,West Bengal,2024-04-16,Affluent,Verified,DEV07961A,DEV07961B,5674.11
CUST07962,Aarav Verma,60,Female,Noida,Uttar Pradesh,2018-01-23,Mass Market,Verified,DEV07962A,DEV07962B,2146.45
CUST07963,Riya Kulkarni,48,Male,Vadodara,Gujarat,2019-03-22,Mass Market,Verified,DEV07963A,DEV07963B,1201.55
CUST07964,Nikhil Chavan,50,Female,Ranchi,Jharkhand,2021-10-25,Affluent,Pending,DEV07964A,DEV07964B,2370.48
CUST07965,Kavya Jadhav,51,Female,Gurugram,Haryana,2018-08-27,Premium,Verified,DEV07965A,DEV07965B,17799.83
CUST07966,Pooja Patil,63,Female,Bhubaneswar,Odisha,2024-09-02,Mass Market,Verified,DEV07966A,DEV07966B,1829.6
CUST07967,Sneha Joshi,35,Male,Coimbatore,Tamil Nadu,2023-01-25,Affluent,Pending,DEV07967A,DEV07967B,2715.75
CUST07968,Pooja Iyer,24,Female,Thane,Maharashtra,2023-08-20,Affluent,Verified,DEV07968A,DEV07968B,7205.77
CUST07969,Vivaan Iyer,38,Female,Mysuru,Karnataka,2022-04-20,Mass Market,Verified,DEV07969A,DEV07969B,1912.62
CUST07970,Vivek Gupta,22,Male,Ranchi,Jharkhand,2020-10-05,Premium,Verified,DEV07970A,DEV07970B,5092.69
CUST07971,Ananya Nair,52,Female,Noida,Uttar Pradesh,2025-07-29,Mass Market,Verified,DEV07971A,DEV07971B,2120.74
CUST07972,Vivaan Yadav,54,Female,Noida,Uttar Pradesh,2023-01-26,Mass Market,Verified,DEV07972A,DEV07972B,2020.05
CUST07973,Nikhil More,48,Male,Delhi,Delhi,2018-06-06,Affluent,Verified,DEV07973A,DEV07973B,6667.33
CUST07974,Aditi More,29,Female,Visakhapatnam,Andhra Pradesh,2018-06-11,Mass Market,Verified,DEV07974A,DEV07974B,868.07
CUST07975,Arjun Jadhav,46,Female,Ahmedabad,Gujarat,2025-09-09,Student,Verified,DEV07975A,DEV07975B,653.58
CUST07976,Rohan Gupta,63,Male,Lucknow,Uttar Pradesh,2024-03-24,Affluent,Verified,DEV07976A,DEV07976B,2497.32
CUST07977,Ananya Verma,60,Male,Chandigarh,Chandigarh,2021-06-30,Business,Verified,DEV07977A,DEV07977B,22709.17
CUST07978,Sneha Reddy,29,Male,Aurangabad,Maharashtra,2022-10-08,Affluent,Expired,DEV07978A,DEV07978B,5937.78
CUST07979,Nikhil Das,41,Female,Hyderabad,Telangana,2018-05-30,Mass Market,Verified,DEV07979A,DEV07979B,1425.22
CUST07980,Neha Joshi,18,Male,Delhi,Delhi,2024-04-29,Mass Market,Verified,DEV07980A,DEV07980B,1900.08
CUST07981,Neha Kulkarni,59,Male,Nashik,Maharashtra,2025-05-10,Premium,Verified,DEV07981A,DEV07981B,15690.71
CUST07982,Rohan Gupta,46,Female,Visakhapatnam,Andhra Pradesh,2019-04-05,Student,Verified,DEV07982A,DEV07982B,191.4
CUST07983,Nikhil Sharma,40,Female,Thiruvananthapuram,Kerala,2018-11-15,Mass Market,Verified,DEV07983A,DEV07983B,1680.31
CUST07984,Priya Gupta,50,Male,Delhi,Delhi,2024-11-06,Premium,Verified,DEV07984A,DEV07984B,11273.67
CUST07985,Ananya Gupta,50,Female,Patna,Bihar,2020-01-04,Affluent,Verified,DEV07985A,DEV07985B,4505.31
CUST07986,Nikhil Yadav,47,Female,Chennai,Tamil Nadu,2020-06-12,Mass Market,Verified,DEV07986A,DEV07986B,1956.27
CUST07987,Isha Iyer,20,Male,Vadodara,Gujarat,2023-03-13,Mass Market,Verified,DEV07987A,DEV07987B,617.68
CUST07988,Isha Iyer,57,Female,Nashik,Maharashtra,2020-01-16,Mass Market,Verified,DEV07988A,DEV07988B,1174.05
CUST07989,Vivek Pawar,62,Male,Gurugram,Haryana,2018-12-05,Mass Market,Verified,DEV07989A,DEV07989B,799.41
CUST07990,Sahil Deshmukh,19,Female,Chandigarh,Chandigarh,2022-07-19,Mass Market,Pending,DEV07990A,DEV07990B,2369.73
CUST07991,Riya Verma,32,Male,Mysuru,Karnataka,2025-03-04,Business,Verified,DEV07991A,DEV07991B,18349.04
CUST07992,Meera Iyer,56,Female,Chennai,Tamil Nadu,2023-05-07,Student,Verified,DEV07992A,DEV07992B,396.48
CUST07993,Riya Verma,21,Female,Thane,Maharashtra,2019-02-01,Student,Verified,DEV07993A,DEV07993B,249.44
CUST07994,Priya Reddy,56,Male,Mysuru,Karnataka,2018-11-16,Affluent,Verified,DEV07994A,DEV07994B,4634.59
CUST07995,Aditya More,43,Female,Noida,Uttar Pradesh,2018-12-17,Student,Expired,DEV07995A,DEV07995B,288.93
CUST07996,Nikhil Das,36,Female,Bhubaneswar,Odisha,2024-11-06,Student,Verified,DEV07996A,DEV07996B,374.26
CUST07997,Neha Singh,24,Female,Kolkata,West Bengal,2020-11-21,Mass Market,Expired,DEV07997A,DEV07997B,557.67
CUST07998,Aditya Jadhav,25,Female,Delhi,Delhi,2021-03-06,Mass Market,Verified,DEV07998A,DEV07998B,2140.25
CUST07999,Kavya Singh,46,Female,Lucknow,Uttar Pradesh,2022-01-31,Premium,Verified,DEV07999A,DEV07999B,17764.68
CUST08000,Pooja Sharma,55,Female,Kolkata,West Bengal,2023-08-23,Mass Market,Verified,DEV08000A,DEV08000B,1500.18
CUST08001,Nikhil Joshi,36,Male,Mumbai,Maharashtra,2021-12-13,Premium,Verified,DEV08001A,DEV08001B,20419.95
CUST08002,Aditya Iyer,47,Female,Pune,Maharashtra,2021-06-04,Mass Market,Verified,DEV08002A,DEV08002B,2499.55
CUST08003,Aditi More,25,Female,Gurugram,Haryana,2025-12-06,Student,Verified,DEV08003A,DEV08003B,259.63
CUST08004,Kavya Reddy,62,Male,Thiruvananthapuram,Kerala,2021-05-15,Student,Verified,DEV08004A,DEV08004B,697.72
CUST08005,Nikhil Patil,27,Female,Nashik,Maharashtra,2020-09-14,Business,Pending,DEV08005A,DEV08005B,28049.05
CUST08006,Sahil Jadhav,29,Female,Surat,Gujarat,2022-06-27,Mass Market,Verified,DEV08006A,DEV08006B,1685.42
CUST08007,Vivaan Pawar,19,Male,Coimbatore,Tamil Nadu,2021-05-09,Mass Market,Verified,DEV08007A,DEV08007B,2096.81
CUST08008,Nikhil Mishra,34,Female,Bhopal,Madhya Pradesh,2020-10-29,Premium,Verified,DEV08008A,DEV08008B,15805.02
CUST08009,Aditya Shah,62,Female,Thiruvananthapuram,Kerala,2023-04-17,Affluent,Verified,DEV08009A,DEV08009B,1931.14
CUST08010,Aditya Verma,62,Male,Bengaluru,Karnataka,2023-01-24,Student,Verified,DEV08010A,DEV08010B,376.79
CUST08011,Vivek Das,64,Male,Noida,Uttar Pradesh,2019-01-27,Affluent,Verified,DEV08011A,DEV08011B,3803.5
CUST08012,Rohan Reddy,38,Female,Lucknow,Uttar Pradesh,2022-12-06,Mass Market,Verified,DEV08012A,DEV08012B,1109.35
CUST08013,Rohan More,30,Female,Delhi,Delhi,2024-09-22,Mass Market,Verified,DEV08013A,DEV08013B,2152.9
CUST08014,Rohan Shah,41,Male,Hyderabad,Telangana,2024-01-21,Affluent,Verified,DEV08014A,DEV08014B,5053.31
CUST08015,Vivek Deshmukh,18,Female,Thane,Maharashtra,2024-06-25,Premium,Verified,DEV08015A,DEV08015B,10634.52
CUST08016,Riya Jadhav,29,Male,Coimbatore,Tamil Nadu,2023-05-31,Mass Market,Verified,DEV08016A,DEV08016B,1204.64
CUST08017,Sahil Kulkarni,50,Male,Thiruvananthapuram,Kerala,2021-12-17,Affluent,Verified,DEV08017A,DEV08017B,5293.97
CUST08018,Vivaan Iyer,37,Female,Hyderabad,Telangana,2025-10-05,Affluent,Verified,DEV08018A,DEV08018B,3030.5
CUST08019,Neha Deshmukh,51,Female,Bhopal,Madhya Pradesh,2024-01-17,Mass Market,Verified,DEV08019A,DEV08019B,1607.08
CUST08020,Aarav Sharma,32,Female,Noida,Uttar Pradesh,2023-09-21,Mass Market,Verified,DEV08020A,DEV08020B,1603.36
CUST08021,Sneha Chavan,35,Male,Chandigarh,Chandigarh,2024-02-04,Business,Verified,DEV08021A,DEV08021B,42474.82
CUST08022,Ananya Joshi,35,Female,Mysuru,Karnataka,2018-02-25,Affluent,Verified,DEV08022A,DEV08022B,5644.18
CUST08023,Rahul More,21,Male,Nashik,Maharashtra,2020-02-03,Mass Market,Verified,DEV08023A,DEV08023B,1582.86
CUST08024,Sahil Kulkarni,46,Male,Indore,Madhya Pradesh,2023-06-05,Student,Verified,DEV08024A,DEV08024B,624.15
CUST08025,Neha Joshi,22,Female,Ahmedabad,Gujarat,2023-01-07,Student,Verified,DEV08025A,DEV08025B,508.75
CUST08026,Isha Gupta,26,Male,Nagpur,Maharashtra,2023-04-16,Mass Market,Verified,DEV08026A,DEV08026B,1465.54
CUST08027,Priya Kulkarni,63,Male,Thiruvananthapuram,Kerala,2024-01-27,Student,Verified,DEV08027A,DEV08027B,459.98
CUST08028,Pooja Deshmukh,23,Female,Hyderabad,Telangana,2019-10-06,Business,Verified,DEV08028A,DEV08028B,17324.3
CUST08029,Nikhil Chavan,63,Male,Aurangabad,Maharashtra,2023-02-13,Mass Market,Verified,DEV08029A,DEV08029B,511.41
CUST08030,Aditya Sharma,42,Male,Vadodara,Gujarat,2023-06-27,Mass Market,Verified,DEV08030A,DEV08030B,1158.17
CUST08031,Kavya Singh,32,Male,Thiruvananthapuram,Kerala,2021-07-12,Mass Market,Verified,DEV08031A,DEV08031B,735.87
CUST08032,Aditya Kulkarni,28,Male,Pune,Maharashtra,2020-04-29,Affluent,Verified,DEV08032A,DEV08032B,3229.5
CUST08033,Isha Verma,64,Male,Mumbai,Maharashtra,2020-07-18,Premium,Expired,DEV08033A,DEV08033B,12290.08
CUST08034,Nikhil Gupta,57,Male,Lucknow,Uttar Pradesh,2019-05-14,Affluent,Verified,DEV08034A,DEV08034B,1987.9
CUST08035,Nikhil Gupta,41,Male,Surat,Gujarat,2023-10-29,Mass Market,Verified,DEV08035A,DEV08035B,916.23
CUST08036,Meera Singh,56,Male,Thiruvananthapuram,Kerala,2022-12-01,Affluent,Pending,DEV08036A,DEV08036B,2845.72
CUST08037,Aditi Singh,48,Male,Surat,Gujarat,2020-01-11,Premium,Pending,DEV08037A,DEV08037B,12302.49
CUST08038,Ananya Yadav,22,Male,Patna,Bihar,2025-05-17,Mass Market,Verified,DEV08038A,DEV08038B,2214.07
CUST08039,Aditi Kulkarni,51,Female,Coimbatore,Tamil Nadu,2021-03-10,Affluent,Verified,DEV08039A,DEV08039B,5433.66
CUST08040,Aarav Shah,47,Female,Delhi,Delhi,2018-04-10,Mass Market,Verified,DEV08040A,DEV08040B,1026.13
CUST08041,Sneha Das,55,Male,Jaipur,Rajasthan,2023-01-07,Premium,Verified,DEV08041A,DEV08041B,7943.31
CUST08042,Nikhil Singh,38,Male,Thane,Maharashtra,2019-07-31,Student,Verified,DEV08042A,DEV08042B,630.62
CUST08043,Sneha Yadav,22,Male,Thiruvananthapuram,Kerala,2019-05-06,Premium,Verified,DEV08043A,DEV08043B,16688.36
CUST08044,Sneha Kulkarni,59,Male,Ranchi,Jharkhand,2022-06-07,Premium,Verified,DEV08044A,DEV08044B,5335.65
CUST08045,Meera Jadhav,54,Female,Bengaluru,Karnataka,2020-01-05,Student,Verified,DEV08045A,DEV08045B,249.25
CUST08046,Vivek Gupta,50,Female,Bhopal,Madhya Pradesh,2025-09-20,Affluent,Pending,DEV08046A,DEV08046B,5008.47
CUST08047,Vivek Nair,56,Male,Nagpur,Maharashtra,2020-04-04,Mass Market,Verified,DEV08047A,DEV08047B,1834.33
CUST08048,Ananya Nair,33,Male,Visakhapatnam,Andhra Pradesh,2024-03-12,Business,Expired,DEV08048A,DEV08048B,36990.35
CUST08049,Sneha Mishra,59,Male,Mysuru,Karnataka,2018-03-21,Student,Verified,DEV08049A,DEV08049B,439.98
CUST08050,Aditya Jadhav,36,Female,Gurugram,Haryana,2024-08-27,Mass Market,Verified,DEV08050A,DEV08050B,1445.53
CUST08051,Rohan Sharma,27,Male,Nagpur,Maharashtra,2021-02-10,Business,Verified,DEV08051A,DEV08051B,36157.43
CUST08052,Rahul Singh,53,Male,Mumbai,Maharashtra,2022-03-11,Mass Market,Verified,DEV08052A,DEV08052B,1211.49
CUST08053,Aditya More,38,Male,Nagpur,Maharashtra,2025-07-21,Mass Market,Verified,DEV08053A,DEV08053B,1016.36
CUST08054,Meera Yadav,19,Male,Thiruvananthapuram,Kerala,2018-05-10,Affluent,Verified,DEV08054A,DEV08054B,5499.78
CUST08055,Rahul Joshi,41,Female,Nagpur,Maharashtra,2024-11-24,Premium,Verified,DEV08055A,DEV08055B,11468.12
CUST08056,Isha Pawar,62,Female,Thiruvananthapuram,Kerala,2023-10-28,Business,Verified,DEV08056A,DEV08056B,24792.8
CUST08057,Neha Iyer,35,Male,Bengaluru,Karnataka,2023-11-17,Affluent,Verified,DEV08057A,DEV08057B,6998.04
CUST08058,Vivaan Sharma,29,Female,Jaipur,Rajasthan,2022-07-31,Affluent,Verified,DEV08058A,DEV08058B,6543.82
CUST08059,Kunal Kadam,56,Male,Navi Mumbai,Maharashtra,2023-06-11,Affluent,Verified,DEV08059A,DEV08059B,1842.21
CUST08060,Vivaan Singh,45,Female,Jaipur,Rajasthan,2021-05-07,Mass Market,Pending,DEV08060A,DEV08060B,1179.02
CUST08061,Isha Singh,54,Male,Mumbai,Maharashtra,2025-01-10,Mass Market,Verified,DEV08061A,DEV08061B,1567.45
CUST08062,Aditya Shah,45,Male,Kochi,Kerala,2023-03-03,Affluent,Pending,DEV08062A,DEV08062B,7979.68
CUST08063,Aditi Deshmukh,47,Male,Delhi,Delhi,2021-10-09,Affluent,Verified,DEV08063A,DEV08063B,7688.3
CUST08064,Vivaan Pawar,52,Female,Thiruvananthapuram,Kerala,2018-05-10,Business,Verified,DEV08064A,DEV08064B,10165.09
CUST08065,Pooja Joshi,51,Male,Kolkata,West Bengal,2023-03-13,Student,Verified,DEV08065A,DEV08065B,490.15
CUST08066,Priya Nair,27,Male,Navi Mumbai,Maharashtra,2023-02-16,Mass Market,Verified,DEV08066A,DEV08066B,918.4
CUST08067,Aditya Kulkarni,26,Female,Pune,Maharashtra,2022-10-13,Mass Market,Pending,DEV08067A,DEV08067B,2404.89
CUST08068,Rahul More,60,Male,Kochi,Kerala,2022-06-24,Mass Market,Verified,DEV08068A,DEV08068B,1666.91
CUST08069,Sahil Reddy,39,Male,Vadodara,Gujarat,2018-05-29,Mass Market,Verified,DEV08069A,DEV08069B,1224.44
CUST08070,Sahil Pawar,60,Male,Nashik,Maharashtra,2020-05-01,Mass Market,Verified,DEV08070A,DEV08070B,2233.28
CUST08071,Priya Nair,24,Female,Jaipur,Rajasthan,2019-09-15,Mass Market,Verified,DEV08071A,DEV08071B,2232.83
CUST08072,Pooja Gupta,23,Female,Chandigarh,Chandigarh,2018-03-29,Mass Market,Verified,DEV08072A,DEV08072B,2172.47
CUST08073,Pooja Pawar,54,Female,Bengaluru,Karnataka,2023-07-07,Student,Verified,DEV08073A,DEV08073B,680.24
CUST08074,Sneha Kadam,30,Male,Bhopal,Madhya Pradesh,2020-04-08,Mass Market,Verified,DEV08074A,DEV08074B,1362.43
CUST08075,Sahil Reddy,60,Female,Noida,Uttar Pradesh,2018-10-09,Affluent,Verified,DEV08075A,DEV08075B,4275.93
CUST08076,Nikhil Pawar,20,Male,Ranchi,Jharkhand,2022-10-22,Mass Market,Verified,DEV08076A,DEV08076B,2422.77
CUST08077,Neha Singh,21,Female,Jaipur,Rajasthan,2021-03-23,Premium,Verified,DEV08077A,DEV08077B,6710.55
CUST08078,Aditi Verma,51,Female,Patna,Bihar,2020-09-18,Business,Verified,DEV08078A,DEV08078B,38038.54
CUST08079,Ananya Yadav,37,Female,Patna,Bihar,2024-11-04,Affluent,Verified,DEV08079A,DEV08079B,4658.92
CUST08080,Riya Shah,59,Female,Vadodara,Gujarat,2025-06-21,Mass Market,Verified,DEV08080A,DEV08080B,1003.36
CUST08081,Kunal Singh,20,Male,Bhubaneswar,Odisha,2020-06-25,Business,Verified,DEV08081A,DEV08081B,29028.01
CUST08082,Riya More,23,Female,Bengaluru,Karnataka,2022-06-14,Mass Market,Verified,DEV08082A,DEV08082B,1285.31
CUST08083,Rohan Gupta,63,Female,Bhubaneswar,Odisha,2023-01-23,Mass Market,Pending,DEV08083A,DEV08083B,2403.51
CUST08084,Vivek Kulkarni,29,Female,Thiruvananthapuram,Kerala,2023-06-25,Student,Pending,DEV08084A,DEV08084B,245.51
CUST08085,Isha Reddy,54,Male,Vadodara,Gujarat,2023-03-04,Mass Market,Verified,DEV08085A,DEV08085B,1611.2
CUST08086,Meera Das,34,Female,Noida,Uttar Pradesh,2022-04-27,Premium,Verified,DEV08086A,DEV08086B,8477.63
CUST08087,Vivaan Iyer,64,Male,Delhi,Delhi,2024-09-11,Student,Verified,DEV08087A,DEV08087B,666.44
CUST08088,Rahul Pawar,32,Female,Lucknow,Uttar Pradesh,2025-09-22,Mass Market,Verified,DEV08088A,DEV08088B,825.46
CUST08089,Aarav Patil,45,Female,Nagpur,Maharashtra,2024-05-28,Mass Market,Verified,DEV08089A,DEV08089B,1744.58
CUST08090,Neha Iyer,23,Female,Chandigarh,Chandigarh,2021-12-22,Mass Market,Verified,DEV08090A,DEV08090B,1577.23
CUST08091,Priya Patil,32,Male,Coimbatore,Tamil Nadu,2024-08-11,Affluent,Verified,DEV08091A,DEV08091B,7239.51
CUST08092,Nikhil Kadam,48,Female,Chandigarh,Chandigarh,2022-02-06,Mass Market,Verified,DEV08092A,DEV08092B,2051.86
CUST08093,Neha Singh,28,Female,Navi Mumbai,Maharashtra,2018-10-14,Student,Verified,DEV08093A,DEV08093B,474.3
CUST08094,Aditi Gupta,19,Female,Lucknow,Uttar Pradesh,2018-06-22,Mass Market,Verified,DEV08094A,DEV08094B,710.91
CUST08095,Aditi Kulkarni,21,Male,Bengaluru,Karnataka,2025-11-26,Affluent,Verified,DEV08095A,DEV08095B,4833.04
CUST08096,Isha Deshmukh,64,Male,Thane,Maharashtra,2023-06-14,Affluent,Verified,DEV08096A,DEV08096B,6765.46
CUST08097,Kunal Yadav,20,Male,Indore,Madhya Pradesh,2022-03-17,Mass Market,Verified,DEV08097A,DEV08097B,2147.61
CUST08098,Kavya Reddy,45,Male,Chandigarh,Chandigarh,2024-07-28,Mass Market,Verified,DEV08098A,DEV08098B,2276.68
CUST08099,Sneha Pawar,38,Male,Mumbai,Maharashtra,2023-05-13,Mass Market,Verified,DEV08099A,DEV08099B,990.77
CUST08100,Meera Yadav,54,Male,Vadodara,Gujarat,2021-03-07,Student,Verified,DEV08100A,DEV08100B,654.95
CUST08101,Rohan Shah,62,Female,Aurangabad,Maharashtra,2025-07-27,Mass Market,Verified,DEV08101A,DEV08101B,1492.36
CUST08102,Priya Singh,53,Male,Mumbai,Maharashtra,2020-12-16,Mass Market,Verified,DEV08102A,DEV08102B,919.69
CUST08103,Priya Jadhav,64,Male,Kolkata,West Bengal,2024-06-07,Mass Market,Verified,DEV08103A,DEV08103B,2216.21
CUST08104,Sahil Deshmukh,35,Male,Ahmedabad,Gujarat,2024-05-29,Mass Market,Verified,DEV08104A,DEV08104B,2488.42
CUST08105,Rahul Singh,57,Female,Thiruvananthapuram,Kerala,2020-01-02,Mass Market,Verified,DEV08105A,DEV08105B,1251.79
CUST08106,Kavya Kadam,52,Male,Chandigarh,Chandigarh,2021-09-25,Mass Market,Verified,DEV08106A,DEV08106B,1908.99
CUST08107,Aditi Singh,31,Female,Bhubaneswar,Odisha,2023-08-28,Mass Market,Verified,DEV08107A,DEV08107B,615.76
CUST08108,Meera Gupta,63,Female,Kolkata,West Bengal,2022-07-03,Mass Market,Verified,DEV08108A,DEV08108B,1579.37
CUST08109,Riya Kulkarni,40,Female,Chandigarh,Chandigarh,2025-04-21,Affluent,Verified,DEV08109A,DEV08109B,4573.06
CUST08110,Kunal Chavan,43,Male,Thane,Maharashtra,2020-09-06,Student,Verified,DEV08110A,DEV08110B,321.46
CUST08111,Vivaan Singh,45,Female,Kolkata,West Bengal,2025-07-08,Student,Verified,DEV08111A,DEV08111B,288.07
CUST08112,Nikhil Mishra,64,Male,Aurangabad,Maharashtra,2024-11-01,Business,Verified,DEV08112A,DEV08112B,12821.23
CUST08113,Sneha Mishra,62,Female,Hyderabad,Telangana,2019-10-02,Mass Market,Verified,DEV08113A,DEV08113B,2273.75
CUST08114,Pooja Kadam,59,Male,Delhi,Delhi,2018-12-19,Affluent,Verified,DEV08114A,DEV08114B,1674.38
CUST08115,Rahul Verma,41,Male,Nagpur,Maharashtra,2021-07-04,Business,Verified,DEV08115A,DEV08115B,40309.0
CUST08116,Meera Sharma,48,Male,Chennai,Tamil Nadu,2023-12-22,Student,Verified,DEV08116A,DEV08116B,397.23
CUST08117,Nikhil Chavan,50,Male,Nagpur,Maharashtra,2025-11-11,Student,Verified,DEV08117A,DEV08117B,304.08
CUST08118,Rohan Deshmukh,29,Male,Pune,Maharashtra,2021-09-09,Mass Market,Verified,DEV08118A,DEV08118B,2193.25
CUST08119,Arjun Pawar,58,Female,Thane,Maharashtra,2025-05-02,Mass Market,Verified,DEV08119A,DEV08119B,1460.94
CUST08120,Vivek Deshmukh,23,Male,Chennai,Tamil Nadu,2022-04-24,Student,Verified,DEV08120A,DEV08120B,209.3
CUST08121,Priya Das,65,Male,Jaipur,Rajasthan,2019-10-17,Mass Market,Expired,DEV08121A,DEV08121B,1082.71
CUST08122,Ananya More,41,Female,Delhi,Delhi,2018-11-15,Mass Market,Verified,DEV08122A,DEV08122B,1424.55
CUST08123,Ananya Iyer,25,Male,Nashik,Maharashtra,2018-01-09,Mass Market,Verified,DEV08123A,DEV08123B,729.73
CUST08124,Aditi Sharma,19,Female,Indore,Madhya Pradesh,2020-06-28,Affluent,Verified,DEV08124A,DEV08124B,3155.31
CUST08125,Vivaan Mishra,38,Male,Hyderabad,Telangana,2023-02-04,Student,Verified,DEV08125A,DEV08125B,150.92
CUST08126,Neha Pawar,47,Male,Bhubaneswar,Odisha,2022-10-31,Premium,Verified,DEV08126A,DEV08126B,19182.02
